cuda_device : 0
eos_m_token : EOS_M
beam_len_bonus : 0.5
mode : test
m : TSD
prev_z_method : separate
dataset : camrest
seed : 0
vocab_size : 800
embedding_size : 300
hidden_size : 50
split : (3, 1, 1)
lr : 0.003
lr_decay : 0.5
vocab_path : ./vocab/vocab-camrest.pkl
fasttext_path : ./data/fasttext/wiki.multi.id.vec
data : ./data/CamRest676/bi/IndoCamRest676_bi.json
entity : ./data/CamRest676/bi/ontology_indo_bi.json
db : ./data/CamRest676/bi/KB_indo.json
batch_size : 32
z_length : 8
degree_size : 5
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
cuda : False
spv_proportion : 100
max_ts : 40
early_stop_count : 3
new_vocab : True
model_path : ./models/camrest.pkl
result_path : ./results/camrest-rl.csv
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
1107,0,"hi , i 'm looking for good chinese food on the west side .",chinese west EOS_Z1,chinese west EOS_Z1,name_SLOT is a chinese restaurant in the west part of town .,"sorry , there is no chinese restaurant in the west side . do you want another type of food or different part of town ?",15,26,True
1166,0,"i want to find an expensive restaurant and serves european food . can i also have the address , phone number and its area . ?",european expensive EOS_Z1 address phone,european expensive EOS_Z1 address area phone,name_SLOT is a european restaurant in the expensive price range . their phone number is phone_SLOT .,name_SLOT is a european restaurant in the centre area . their address is address_SLOT and phone number phone_SLOT .,27,20,True
1170,0,saya ingin mencari restoran murah di bagian barat kota . apa alamat dan makanannya ?,murah barat EOS_Z1 address,murah barat EOS_Z1 address food,name_SLOT adalah restoran food_SLOT di bagian barat kota . apakah kamu ingin informasi lebih lanjut ?,name_SLOT adalah restoran food_SLOT di bagian barat kota dan berada di rentang harga murah . alamatnya adalah address_SLOT,16,19,True
1083,0,"saya mencari sesuatu yang menengah yang berada di barat kota , bisakah kamu memberikan saya nomor dan alamat <unk> ?",menengah barat EOS_Z1 address phone,menengah barat EOS_Z1 address phone,name_SLOT adalah restoran food_SLOT dan berlokasi di address_SLOT dan nomor teleponnya adalah phone_SLOT .,nomor untuk name_SLOT adalah phone_SLOT . mereka berlokasi di address_SLOT,21,11,True
1289,0,apa alamat dan nomor dari restoran murah di bagian utara kota ?,murah utara EOS_Z1 address phone,murah utara EOS_Z1 address phone,name_SLOT adalah restoran food_SLOT dan berada di utara kota dan berada di utara kota dan nomornya adalah phone_SLOT .,name_SLOT bisa dikontak melalui phone_SLOT dan berlokasi di address_SLOT,13,10,True
1238,0,i want to find a cheap restaurant in the north part of town . what is the address and food ?,cheap north EOS_Z1 address food,cheap north EOS_Z1 address food,name_SLOT is a cheap restaurant in the north part of town .,name_SLOT serves food_SLOT food and is located at address_SLOT or name_SLOT serves food_SLOT food and is on address_SLOT,22,19,True
1236,0,i want an expensive restaurant and serves european food . what is the phone number ?,european expensive EOS_Z1 phone,european expensive EOS_Z1 phone,name_SLOT is a european restaurant in the centre of town . their phone number is phone_SLOT .,there is name_SLOT in the west area . their phone number is phone_SLOT . can i help you with anything else ?,17,23,True
1279,0,can i please have a cheap restaurant in the west ?,cheap west EOS_Z1,cheap west EOS_Z1,name_SLOT is a cheap restaurant in the west part of town .,name_SLOT is an food_SLOT restaurant . it is located at address_SLOT . phone number is phone_SLOT .,12,18,True
1211,0,hello ! i am looking for the address and phone number of a lebanese restaurant in the centre .,lebanese centre EOS_Z1 address phone,lebanese centre EOS_Z1 address phone,the address is address_SLOT and the phone number is phone_SLOT .,name_SLOT is a lebanese restaurant in the centre area . its address is <unk> hills road city . phone number is phone_SLOT,20,23,True
1126,0,"yes , may i have the address for restaurants in the south part of town . <unk> something moderately priced .",moderate south EOS_Z1 address,moderate south EOS_Z1 address,name_SLOT is a moderately priced restaurant in the south part of town .,there are two options . name_SLOT serves food_SLOT food and is located at address_SLOT . name_SLOT serves modern european food and is located at address_SLOT . anything else i can help you with today ?,22,36,True
